729125.1666666666	8.0000000000
729125.2083333334	9.0000000000
729125.2500000000	50.0000000000
729125.2916666666	90.0000000000
729125.3333333334	120.0000000000
729125.3750000000	156.0000000000
729125.4166666666	175.0000000000
729125.4583333334	159.0000000000
729125.5000000000	142.0000000000
729125.5416666666	113.0000000000
729125.5833333334	85.0000000000
729125.6250000000	62.0000000000
729125.6666666666	43.0000000000
729125.7083333334	31.0000000000
729125.7500000000	36.0000000000
729125.7916666666	68.0000000000
729125.8333333334	111.0000000000
729125.8750000000	146.0000000000
729125.9166666666	174.0000000000
729125.9583333334	195.0000000000
729126.0000000000	181.0000000000
729126.0416666666	144.0000000000
729126.0833333334	108.0000000000
729126.1250000000	78.0000000000
729126.1666666666	51.0000000000
729126.2083333334	33.0000000000
729126.2500000000	24.0000000000
729126.2916666666	32.0000000000
729126.3333333334	64.0000000000
729126.3750000000	103.0000000000
729126.4166666666	137.0000000000
729126.4583333334	164.0000000000
729126.5000000000	177.0000000000
729126.5416666666	167.0000000000
729126.5833333334	136.0000000000
729126.6250000000	100.0000000000
729126.6666666666	69.0000000000
729126.7083333334	41.0000000000
729126.7500000000	16.0000000000
729126.7916666666	19.0000000000
729126.8333333334	58.0000000000
729126.8750000000	97.0000000000
729126.9166666666	133.0000000000
729126.9583333334	167.0000000000
729127.0000000000	190.0000000000
729127.0416666666	191.0000000000
729127.0833333334	166.0000000000
729127.1250000000	126.0000000000
729127.1666666666	93.0000000000
729127.2083333334	65.0000000000
729127.2500000000	40.0000000000
729127.2916666666	18.0000000000
729127.3333333334	8.0000000000
729127.3750000000	39.0000000000
729127.4166666666	83.0000000000
729127.4583333334	113.0000000000
729127.5000000000	147.0000000000
729127.5416666666	172.0000000000
729127.5833333334	174.0000000000
729127.6250000000	152.0000000000
729127.6666666666	114.0000000000
729127.7083333334	79.0000000000
729127.7500000000	55.0000000000
729127.7916666666	29.0000000000
729127.8333333334	11.0000000000
729127.8750000000	38.0000000000
729127.9166666666	88.0000000000
729127.9583333334	123.0000000000
729128.0000000000	155.0000000000
729128.0416666666	181.0000000000
729128.0833333334	194.0000000000
729128.1250000000	176.0000000000
729128.1666666666	136.0000000000
729128.2083333334	102.0000000000
729128.2500000000	73.0000000000
729128.2916666666	45.0000000000
729128.3333333334	18.0000000000
729128.3750000000	-1.0000000000
729128.4166666666	19.0000000000
729128.4583333334	67.0000000000
729128.5000000000	106.0000000000
729128.5416666666	143.0000000000
729128.5833333334	172.0000000000
729128.6250000000	179.0000000000
729128.6666666666	158.0000000000
729128.7083333334	118.0000000000
729128.7500000000	84.0000000000
729128.7916666666	55.0000000000
729128.8333333334	28.0000000000
729128.8750000000	5.0000000000
729128.9166666666	19.0000000000
729128.9583333334	70.0000000000
729129.0000000000	112.0000000000
729129.0416666666	149.0000000000
729129.0833333334	183.0000000000
729129.1250000000	199.0000000000
729129.1666666666	184.0000000000
729129.2083333334	143.0000000000
729129.2500000000	106.0000000000
729129.2916666666	76.0000000000
729129.3333333334	48.0000000000
729129.3750000000	23.0000000000
729129.4166666666	2.0000000000
729129.4583333334	22.0000000000
729129.5000000000	73.0000000000
729129.5416666666	114.0000000000
729129.5833333334	154.0000000000
729129.6250000000	187.0000000000
729129.6666666666	196.0000000000
729129.7083333334	166.0000000000
729129.7500000000	125.0000000000
729129.7916666666	91.0000000000
729129.8333333334	61.0000000000
729129.8750000000	33.0000000000
729129.9166666666	6.0000000000
729129.9583333334	17.0000000000
729130.0000000000	70.0000000000
729130.0416666666	116.0000000000
729130.0833333334	157.0000000000
729130.1250000000	192.0000000000
729130.1666666666	208.0000000000
729130.2083333334	191.0000000000
729130.2500000000	147.0000000000
729130.2916666666	110.0000000000
729130.3333333334	77.0000000000
729130.3750000000	48.0000000000
729130.4166666666	23.0000000000
729130.4583333334	4.0000000000
729130.5000000000	33.0000000000
729130.5416666666	92.0000000000
729130.5833333334	134.0000000000
729130.6250000000	173.0000000000
729130.6666666666	204.0000000000
729130.7083333334	206.0000000000
729130.7500000000	172.0000000000
729130.7916666666	128.0000000000
729130.8333333334	94.0000000000
729130.8750000000	65.0000000000
729130.9166666666	36.0000000000
729130.9583333334	9.0000000000
729131.0000000000	24.0000000000
729131.0416666666	81.0000000000
729131.0833333334	129.0000000000
729131.1250000000	172.0000000000
729131.1666666666	206.0000000000
729131.2083333334	217.0000000000
729131.2500000000	192.0000000000
729131.2916666666	146.0000000000
729131.3333333334	108.0000000000
729131.3750000000	76.0000000000
729131.4166666666	47.0000000000
729131.4583333334	18.0000000000
729131.5000000000	4.0000000000
729131.5416666666	49.0000000000
729131.5833333334	109.0000000000
729131.6250000000	153.0000000000
729131.6666666666	194.0000000000
729131.7083333334	220.0000000000
729131.7500000000	210.0000000000
729131.7916666666	167.0000000000
729131.8333333334	125.0000000000
729131.8750000000	90.0000000000
729131.9166666666	59.0000000000
729131.9583333334	30.0000000000
729132.0000000000	6.0000000000
729132.0416666666	34.0000000000
729132.0833333334	97.0000000000
729132.1250000000	143.0000000000
729132.1666666666	184.0000000000
729132.2083333334	216.0000000000
729132.2500000000	217.0000000000
729132.2916666666	177.0000000000
729132.3333333334	129.0000000000
729132.3750000000	92.0000000000
729132.4166666666	63.0000000000
729132.4583333334	36.0000000000
729132.5000000000	6.0000000000
729132.5416666666	4.0000000000
729132.5833333334	59.0000000000
729132.6250000000	115.0000000000
729132.6666666666	156.0000000000
729132.7083333334	192.0000000000
729132.7500000000	211.0000000000
729132.7916666666	187.0000000000
729132.8333333334	138.0000000000
729132.8750000000	99.0000000000
729132.9166666666	68.0000000000
729132.9583333334	40.0000000000
729133.0000000000	10.0000000000
729133.0416666666	-4.0000000000
729133.0833333334	42.0000000000
729133.1250000000	101.0000000000
729133.1666666666	145.0000000000
729133.2083333334	187.0000000000
729133.2500000000	211.0000000000
729133.2916666666	203.0000000000
729133.3333333334	158.0000000000
729133.3750000000	112.0000000000
729133.4166666666	82.0000000000
729133.4583333334	57.0000000000
729133.5000000000	30.0000000000
729133.5416666666	7.0000000000
729133.5833333334	39.0000000000
729133.6250000000	100.0000000000
729133.6666666666	145.0000000000
729133.7083333334	188.0000000000
729133.7500000000	218.0000000000
729133.7916666666	223.0000000000
729133.8333333334	184.0000000000
729133.8750000000	134.0000000000
729133.9166666666	99.0000000000
729133.9583333334	69.0000000000
729134.0000000000	40.0000000000
729134.0416666666	9.0000000000
729134.0833333334	17.0000000000
729134.1250000000	77.0000000000
729134.1666666666	128.0000000000
729134.2083333334	172.0000000000
729134.2500000000	210.0000000000
729134.2916666666	227.0000000000
729134.3333333334	197.0000000000
729134.3750000000	148.0000000000
729134.4166666666	114.0000000000
729134.4583333334	86.0000000000
729134.5000000000	58.0000000000
729134.5416666666	26.0000000000
729134.5833333334	23.0000000000
729134.6250000000	76.0000000000
729134.6666666666	127.0000000000
729134.7083333334	169.0000000000
729134.7500000000	209.0000000000
729134.7916666666	233.0000000000
729134.8333333334	219.0000000000
729134.8750000000	172.0000000000
729134.9166666666	129.0000000000
729134.9583333334	97.0000000000
729135.0000000000	67.0000000000
729135.0416666666	38.0000000000
729135.0833333334	16.0000000000
729135.1250000000	46.0000000000
729135.1666666666	104.0000000000
729135.2083333334	147.0000000000
729135.2500000000	187.0000000000
729135.2916666666	219.0000000000
729135.3333333334	219.0000000000
729135.3750000000	177.0000000000
729135.4166666666	132.0000000000
729135.4583333334	100.0000000000
729135.5000000000	73.0000000000
729135.5416666666	43.0000000000
729135.5833333334	19.0000000000
729135.6250000000	46.0000000000
729135.6666666666	102.0000000000
729135.7083333334	145.0000000000
729135.7500000000	190.0000000000
729135.7916666666	223.0000000000
729135.8333333334	229.0000000000
729135.8750000000	197.0000000000
729135.9166666666	150.0000000000
729135.9583333334	114.0000000000
729136.0000000000	84.0000000000
729136.0416666666	56.0000000000
729136.0833333334	27.0000000000
729136.1250000000	20.0000000000
729136.1666666666	65.0000000000
729136.2083333334	116.0000000000
729136.2500000000	152.0000000000
729136.2916666666	187.0000000000
729136.3333333334	206.0000000000
729136.3750000000	190.0000000000
729136.4166666666	151.0000000000
729136.4583333334	116.0000000000
729136.5000000000	86.0000000000
729136.5416666666	59.0000000000
729136.5833333334	31.0000000000
729136.6250000000	25.0000000000
729136.6666666666	73.0000000000
729136.7083333334	120.0000000000
729136.7500000000	154.0000000000
729136.7916666666	193.0000000000
729136.8333333334	221.0000000000
729136.8750000000	216.0000000000
729136.9166666666	176.0000000000
729136.9583333334	134.0000000000
729137.0000000000	102.0000000000
729137.0416666666	73.0000000000
729137.0833333334	46.0000000000
729137.1250000000	23.0000000000
729137.1666666666	36.0000000000
729137.2083333334	88.0000000000
729137.2500000000	130.0000000000
729137.2916666666	166.0000000000
729137.3333333334	198.0000000000
729137.3750000000	206.0000000000
729137.4166666666	176.0000000000
729137.4583333334	133.0000000000
729137.5000000000	102.0000000000
729137.5416666666	78.0000000000
729137.5833333334	51.0000000000
729137.6250000000	26.0000000000
729137.6666666666	44.0000000000
729137.7083333334	97.0000000000
729137.7500000000	134.0000000000
729137.7916666666	169.0000000000
729137.8333333334	203.0000000000
729137.8750000000	218.0000000000
729137.9166666666	201.0000000000
729137.9583333334	161.0000000000
729138.0000000000	125.0000000000
729138.0416666666	97.0000000000
729138.0833333334	70.0000000000
729138.1250000000	46.0000000000
729138.1666666666	27.0000000000
729138.2083333334	44.0000000000
729138.2500000000	89.0000000000
729138.2916666666	124.0000000000
729138.3333333334	153.0000000000
729138.3750000000	175.0000000000
729138.4166666666	170.0000000000
729138.4583333334	139.0000000000
729138.5000000000	107.0000000000
729138.5416666666	78.0000000000
729138.5833333334	54.0000000000
729138.6250000000	30.0000000000
729138.6666666666	24.0000000000
729138.7083333334	56.0000000000
729138.7500000000	94.0000000000
729138.7916666666	127.0000000000
729138.8333333334	159.0000000000
729138.8750000000	185.0000000000
729138.9166666666	194.0000000000
729138.9583333334	170.0000000000
729139.0000000000	131.0000000000
729139.0416666666	99.0000000000
729139.0833333334	71.0000000000
729139.1250000000	46.0000000000
729139.1666666666	23.0000000000
729139.2083333334	17.0000000000
729139.2500000000	46.0000000000
729139.2916666666	84.0000000000
729139.3333333334	115.0000000000
729139.3750000000	141.0000000000
729139.4166666666	159.0000000000
729139.4583333334	150.0000000000
729139.5000000000	119.0000000000
729139.5416666666	91.0000000000
729139.5833333334	66.0000000000
729139.6250000000	41.0000000000
729139.6666666666	21.0000000000
729139.7083333334	28.0000000000
729139.7500000000	62.0000000000
729139.7916666666	96.0000000000
729139.8333333334	130.0000000000
729139.8750000000	164.0000000000
729139.9166666666	184.0000000000
729139.9583333334	178.0000000000
729140.0000000000	151.0000000000
729140.0416666666	120.0000000000
729140.0833333334	91.0000000000
729140.1250000000	63.0000000000
729140.1666666666	39.0000000000
729140.2083333334	22.0000000000
729140.2500000000	27.0000000000
729140.2916666666	55.0000000000
729140.3333333334	83.0000000000
729140.3750000000	111.0000000000
729140.4166666666	140.0000000000
729140.4583333334	158.0000000000
729140.5000000000	156.0000000000
729140.5416666666	128.0000000000
729140.5833333334	97.0000000000
729140.6250000000	73.0000000000
729140.6666666666	49.0000000000
729140.7083333334	30.0000000000
729140.7500000000	38.0000000000
729140.7916666666	65.0000000000
729140.8333333334	97.0000000000
729140.8750000000	127.0000000000
729140.9166666666	155.0000000000
729140.9583333334	175.0000000000
729141.0000000000	174.0000000000
729141.0416666666	150.0000000000
729141.0833333334	120.0000000000
729141.1250000000	92.0000000000
729141.1666666666	65.0000000000
729141.2083333334	40.0000000000
729141.2500000000	23.0000000000
729141.2916666666	22.0000000000
729141.3333333334	43.0000000000
729141.3750000000	73.0000000000
729141.4166666666	105.0000000000
729141.4583333334	134.0000000000
729141.5000000000	157.0000000000
729141.5416666666	157.0000000000
729141.5833333334	137.0000000000
729141.6250000000	109.0000000000
729141.6666666666	82.0000000000
729141.7083333334	60.0000000000
729141.7500000000	39.0000000000
729141.7916666666	34.0000000000
729141.8333333334	57.0000000000
729141.8750000000	88.0000000000
729141.9166666666	118.0000000000
729141.9583333334	149.0000000000
729142.0000000000	173.0000000000
729142.0416666666	179.0000000000
729142.0833333334	162.0000000000
729142.1250000000	131.0000000000
729142.1666666666	101.0000000000
729142.2083333334	72.0000000000
729142.2500000000	46.0000000000
729142.2916666666	23.0000000000
729142.3333333334	14.0000000000
729142.3750000000	38.0000000000
729142.4166666666	78.0000000000
729142.4583333334	110.0000000000
729142.5000000000	141.0000000000
729142.5416666666	167.0000000000
729142.5833333334	174.0000000000
729142.6250000000	164.0000000000
729142.6666666666	136.0000000000
729142.7083333334	105.0000000000
729142.7500000000	83.0000000000
729142.7916666666	59.0000000000
729142.8333333334	44.0000000000
729142.8750000000	56.0000000000
729142.9166666666	87.0000000000
729142.9583333334	120.0000000000
729143.0000000000	150.0000000000
729143.0416666666	173.0000000000
729143.0833333334	184.0000000000
729143.1250000000	174.0000000000
729143.1666666666	140.0000000000
729143.2083333334	107.0000000000
729143.2500000000	78.0000000000
729143.2916666666	51.0000000000
729143.3333333334	27.0000000000
729143.3750000000	14.0000000000
729143.4166666666	38.0000000000
729143.4583333334	82.0000000000
729143.5000000000	113.0000000000
729143.5416666666	145.0000000000
729143.5833333334	173.0000000000
729143.6250000000	182.0000000000
729143.6666666666	162.0000000000
729143.7083333334	126.0000000000
729143.7500000000	97.0000000000
729143.7916666666	70.0000000000
729143.8333333334	46.0000000000
729143.8750000000	29.0000000000
729143.9166666666	43.0000000000
729143.9583333334	84.0000000000
729144.0000000000	120.0000000000
729144.0416666666	153.0000000000
729144.0833333334	180.0000000000
729144.1250000000	192.0000000000
729144.1666666666	179.0000000000
729144.2083333334	142.0000000000
729144.2500000000	109.0000000000
729144.2916666666	82.0000000000
729144.3333333334	54.0000000000
729144.3750000000	28.0000000000
729144.4166666666	20.0000000000
729144.4583333334	55.0000000000
729144.5000000000	98.0000000000
729144.5416666666	134.0000000000
729144.5833333334	167.0000000000
729144.6250000000	191.0000000000
729144.6666666666	197.0000000000
729144.7083333334	174.0000000000
729144.7500000000	137.0000000000
729144.7916666666	106.0000000000
729144.8333333334	79.0000000000
729144.8750000000	53.0000000000
729144.9166666666	34.0000000000
729144.9583333334	54.0000000000
729145.0000000000	101.0000000000
729145.0416666666	137.0000000000
729145.0833333334	170.0000000000
729145.1250000000	198.0000000000
729145.1666666666	204.0000000000
729145.2083333334	174.0000000000
729145.2500000000	136.0000000000
729145.2916666666	104.0000000000
729145.3333333334	74.0000000000
729145.3750000000	49.0000000000
729145.4166666666	22.0000000000
729145.4583333334	17.0000000000
729145.5000000000	59.0000000000
729145.5416666666	108.0000000000
729145.5833333334	144.0000000000
729145.6250000000	179.0000000000
729145.6666666666	202.0000000000
729145.7083333334	194.0000000000
729145.7500000000	158.0000000000
729145.7916666666	121.0000000000
729145.8333333334	90.0000000000
729145.8750000000	62.0000000000
729145.9166666666	34.0000000000
729145.9583333334	21.0000000000
729146.0000000000	59.0000000000
729146.0416666666	108.0000000000
729146.0833333334	143.0000000000
729146.1250000000	179.0000000000
729146.1666666666	204.0000000000
729146.2083333334	200.0000000000
729146.2500000000	164.0000000000
729146.2916666666	124.0000000000
729146.3333333334	93.0000000000
729146.3750000000	65.0000000000
729146.4166666666	38.0000000000
729146.4583333334	10.0000000000
729146.5000000000	24.0000000000
729146.5416666666	80.0000000000
729146.5833333334	124.0000000000
729146.6250000000	165.0000000000
729146.6666666666	199.0000000000
729146.7083333334	215.0000000000
729146.7500000000	194.0000000000
729146.7916666666	150.0000000000
729146.8333333334	114.0000000000
729146.8750000000	84.0000000000
729146.9166666666	55.0000000000
729146.9583333334	28.0000000000
729147.0000000000	31.0000000000
729147.0416666666	80.0000000000
729147.0833333334	127.0000000000
729147.1250000000	166.0000000000
729147.1666666666	201.0000000000
729147.2083333334	220.0000000000
729147.2500000000	204.0000000000
729147.2916666666	162.0000000000
729147.3333333334	124.0000000000
729147.3750000000	94.0000000000
729147.4166666666	66.0000000000
729147.4583333334	36.0000000000
729147.5000000000	15.0000000000
729147.5416666666	47.0000000000
729147.5833333334	106.0000000000
729147.6250000000	149.0000000000
729147.6666666666	190.0000000000
729147.7083333334	220.0000000000
729147.7500000000	217.0000000000
729147.7916666666	178.0000000000
729147.8333333334	135.0000000000
729147.8750000000	102.0000000000
729147.9166666666	72.0000000000
729147.9583333334	44.0000000000
729148.0000000000	14.0000000000
729148.0416666666	30.0000000000
729148.0833333334	94.0000000000
729148.1250000000	142.0000000000
729148.1666666666	187.0000000000
729148.2083333334	228.0000000000
729148.2500000000	246.0000000000
729148.2916666666	223.0000000000
729148.3333333334	178.0000000000
729148.3750000000	141.0000000000
729148.4166666666	111.0000000000
729148.4583333334	82.0000000000
729148.5000000000	54.0000000000
729148.5416666666	46.0000000000
729148.5833333334	96.0000000000
729148.6250000000	157.0000000000
729148.6666666666	204.0000000000
729148.7083333334	242.0000000000
729148.7500000000	265.0000000000
729148.7916666666	245.0000000000
729148.8333333334	194.0000000000
729148.8750000000	159.0000000000
729148.9166666666	130.0000000000
729148.9583333334	102.0000000000
729149.0000000000	74.0000000000
729149.0416666666	49.0000000000
729149.0833333334	70.0000000000
729149.1250000000	134.0000000000
729149.1666666666	179.0000000000
729149.2083333334	219.0000000000
729149.2500000000	251.0000000000
729149.2916666666	241.0000000000
729149.3333333334	191.0000000000
729149.3750000000	152.0000000000
729149.4166666666	134.0000000000
729149.4583333334	110.0000000000
729149.5000000000	82.0000000000
729149.5416666666	54.0000000000
729149.5833333334	60.0000000000
729149.6250000000	120.0000000000
729149.6666666666	172.0000000000
729149.7083333334	215.0000000000
729149.7500000000	253.0000000000
729149.7916666666	259.0000000000
729149.8333333334	223.0000000000
729149.8750000000	178.0000000000
729149.9166666666	145.0000000000
729149.9583333334	115.0000000000
729150.0000000000	89.0000000000
729150.0416666666	61.0000000000
729150.0833333334	43.0000000000
729150.1250000000	87.0000000000
729150.1666666666	148.0000000000
729150.2083333334	190.0000000000
729150.2500000000	233.0000000000
729150.2916666666	253.0000000000
729150.3333333334	226.0000000000
729150.3750000000	180.0000000000
729150.4166666666	148.0000000000
729150.4583333334	122.0000000000
729150.5000000000	98.0000000000
729150.5416666666	70.0000000000
729150.5833333334	50.0000000000
729150.6250000000	92.0000000000
729150.6666666666	161.0000000000
729150.7083333334	205.0000000000
729150.7500000000	251.0000000000
729150.7916666666	283.0000000000
729150.8333333334	269.0000000000
729150.8750000000	223.0000000000
729150.9166666666	184.0000000000
729150.9583333334	156.0000000000
729151.0000000000	128.0000000000
729151.0416666666	103.0000000000
729151.0833333334	78.0000000000
729151.1250000000	74.0000000000
729151.1666666666	128.0000000000
729151.2083333334	182.0000000000
729151.2500000000	222.0000000000
729151.2916666666	277.0000000000
729151.3333333334	286.0000000000
729151.3750000000	242.0000000000
729151.4166666666	205.0000000000
729151.4583333334	182.0000000000
729151.5000000000	158.0000000000
729151.5416666666	135.0000000000
729151.5833333334	108.0000000000
729151.6250000000	94.0000000000
729151.6666666666	142.0000000000
729151.7083333334	208.0000000000
729151.7500000000	251.0000000000
729151.7916666666	293.0000000000
729151.8333333334	304.0000000000
729151.8750000000	271.0000000000
729151.9166666666	226.0000000000
729151.9583333334	195.0000000000
729152.0000000000	165.0000000000
729152.0416666666	135.0000000000
729152.0833333334	111.0000000000
729152.1250000000	88.0000000000
729152.1666666666	87.0000000000
729152.2083333334	142.0000000000
729152.2500000000	198.0000000000
729152.2916666666	240.0000000000
729152.3333333334	274.0000000000
729152.3750000000	264.0000000000
729152.4166666666	219.0000000000
729152.4583333334	181.0000000000
729152.5000000000	154.0000000000
729152.5416666666	128.0000000000
729152.5833333334	109.0000000000
729152.6250000000	88.0000000000
729152.6666666666	91.0000000000
729152.7083333334	151.0000000000
729152.7500000000	214.0000000000
729152.7916666666	260.0000000000
729152.8333333334	295.0000000000
729152.8750000000	296.0000000000
729152.9166666666	261.0000000000
729152.9583333334	223.0000000000
729153.0000000000	195.0000000000
729153.0416666666	165.0000000000
729153.0833333334	137.0000000000
729153.1250000000	114.0000000000
729153.1666666666	94.0000000000
729153.2083333334	87.0000000000
729153.2500000000	133.0000000000
729153.2916666666	194.0000000000
729153.3333333334	228.0000000000
729153.3750000000	259.0000000000
729153.4166666666	251.0000000000
729153.4583333334	205.0000000000
729153.5000000000	172.0000000000
729153.5416666666	148.0000000000
729153.5833333334	125.0000000000
729153.6250000000	104.0000000000
729153.6666666666	83.0000000000
729153.7083333334	84.0000000000
729153.7500000000	135.0000000000
729153.7916666666	194.0000000000
729153.8333333334	230.0000000000
729153.8750000000	268.0000000000
729153.9166666666	272.0000000000
729153.9583333334	232.0000000000
729154.0000000000	191.0000000000
729154.0416666666	162.0000000000
729154.0833333334	136.0000000000
729154.1250000000	111.0000000000
729154.1666666666	90.0000000000
729154.2083333334	70.0000000000
729154.2500000000	71.0000000000
729154.2916666666	120.0000000000
729154.3333333334	174.0000000000
729154.3750000000	210.0000000000
729154.4166666666	237.0000000000
729154.4583333334	226.0000000000
729154.5000000000	188.0000000000
729154.5416666666	151.0000000000
729154.5833333334	127.0000000000
729154.6250000000	105.0000000000
729154.6666666666	86.0000000000
729154.7083333334	68.0000000000
729154.7500000000	66.0000000000
729154.7916666666	109.0000000000
729154.8333333334	168.0000000000
729154.8750000000	209.0000000000
729154.9166666666	248.0000000000
729154.9583333334	254.0000000000
729155.0000000000	216.0000000000
729155.0416666666	176.0000000000
729155.0833333334	149.0000000000
729155.1250000000	125.0000000000
729155.1666666666	99.0000000000
729155.2083333334	78.0000000000
729155.2500000000	60.0000000000
729155.2916666666	58.0000000000
729155.3333333334	103.0000000000
729155.3750000000	159.0000000000
729155.4166666666	197.0000000000
729155.4583333334	230.0000000000
729155.5000000000	226.0000000000
729155.5416666666	188.0000000000
729155.5833333334	152.0000000000
729155.6250000000	129.0000000000
729155.6666666666	111.0000000000
729155.7083333334	89.0000000000
729155.7500000000	69.0000000000
729155.7916666666	65.0000000000
729155.8333333334	107.0000000000
